"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","lesbases.anct.gouv.fr/51.159.112.42","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","not present","",""
"cert_crlDistributionPoints","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","--","",""
"cert_ocspURL","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","lesbases.anct.gouv.fr/51.159.112.42","443","LOW","not offered","",""
"cert_mustStapleExtension","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","--","",""
"DNS_CAArecord","lesbases.anct.gouv.fr/51.159.112.42","443","LOW","--","",""
"certificate_transparency","lesbases.anct.gouv.fr/51.159.112.42","443","OK","yes (certificate extension)","",""
"certs_countServer","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","2","",""
"certs_list_ordering_problem","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","no","",""
"cert_caIssuers","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAwWhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cPR5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdxsxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8ZutmNHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxgZ3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG/kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaAFHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcwAoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRwOi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQBgt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6WPTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wlikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQzCkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BImlJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1OyK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90IdshCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6ZvMldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqXnLRbwHOoq7hHwg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","67ADD1166B020AE61B8F5FC96813C04C2AA589960796865572A3C7E737613DFD","",""
"intermediate_cert_notBefore <#1>","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","2020-09-04 00:00","",""
"intermediate_cert_notAfter <#1>","lesbases.anct.gouv.fr/51.159.112.42","443","OK","2025-09-15 16:00","",""
"intermediate_cert_expiration <#1>","lesbases.anct.gouv.fr/51.159.112.42","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","lesbases.anct.gouv.fr/51.159.112.42","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","-1 seconds from localtime","",""
"HTTP_headerTime","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","1716695193","",""
"HSTS_time","lesbases.anct.gouv.fr/51.159.112.42","443","OK","730 days (=63072000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","only for this domain","",""
"HSTS_preload","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","domain is NOT marked for preloading","",""
"HPKP","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","envoy","",""
"banner_application","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","x-powered-by: Next.js","",""
"cookie_count","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","0 at '/'","",""
"X-Frame-Options","lesbases.anct.gouv.fr/51.159.112.42","443","OK","DENY","",""
"X-Content-Type-Options","lesbases.anct.gouv.fr/51.159.112.42","443","OK","nosniff","",""
"Content-Security-Policy","lesbases.anct.gouv.fr/51.159.112.42","443","OK","default-src 'self' https://matomo.incubateur.anct.gouv.fr https://sentry.incubateur.net; script-src 'self' https://matomo.incubateur.anct.gouv.fr 'unsafe-inline' 'unsafe-eval'; script-src-attr 'none'; style-src 'self' https: 'unsafe-inline'; img-src 'self' data: blob:; frame-src https://www.youtube-nocookie.com/; object-src 'none'; connect-src 'self' blob: https://la-base-uploads-main.s3.fr-par.scw.cloud https://matomo.incubateur.anct.gouv.fr https://sentry.incubateur.net https://openmaptiles.geo.data.gouv.fr https://openmaptiles.github.io https://aides-territoires.beta.gouv.fr; worker-src 'self' blob:; font-src 'self' https: data:; frame-ancestors 'self' https://matomo.incubateur.anct.gouv.fr; form-action 'self'; base-uri 'self'; upgrade-insecure-requests true;","",""
"X-XSS-Protection","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","1; mode=block","",""
"Cache-Control","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","private, no-cache, no-store, max-age=0, must-revalidate","",""
"banner_reverseproxy","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","--","","CWE-200"
"heartbleed","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","lesbases.anct.gouv.fr/51.159.112.42","443","OK","supported","","CWE-310"
"secure_client_renego","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","lesbases.anct.gouv.fr/51.159.112.42","443","MEDIUM","potentially VULNERABLE, gzip deflate HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","lesbases.anct.gouv.fr/51.159.112.42","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=6E28D1DD2C2795E24548830D907FBFDACA025F5B315E9DAD6283B38620505C53","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","lesbases.anct.gouv.fr/51.159.112.42","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","lesbases.anct.gouv.fr/51.159.112.42","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","No connection","",""
"clientsimulation-ie_11_win81","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","No connection","",""
"clientsimulation-ie_11_winphone81","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","No connection","",""
"clientsimulation-java_8u161","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_111d","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","100","",""
"protocol_support_score_weighted","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","30","",""
"key_exchange_score","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","90","",""
"key_exchange_score_weighted","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","27","",""
"cipher_strength_score","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","60","",""
"cipher_strength_score_weighted","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","24","",""
"final_score","lesbases.anct.gouv.fr/51.159.112.42","443","INFO","81","",""
"overall_grade","lesbases.anct.gouv.fr/51.159.112.42","443","OK","A+","",""
