"id","fqdn/ip","port","severity","finding","cve","cwe"
"CCS","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","supported","","CWE-310"
"secure_client_renego","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","MEDIUM","potentially VULNERABLE, gzip deflate HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","supported","",""
"SWEET32","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=83715BED2A1240D5612432CB7F689BE891DDCE18F67E4D5987E215F96A63E63C","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","MEDIUM","ECDHE-RSA-AES128-SHA AES128-SHA ECDHE-RSA-AES256-SHA AES256-SHA","CVE-2011-3389","CWE-20"
"BEAST","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","v2.labase.incubateur.anct.gouv.fr/51.159.9.204","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
