"id","fqdn/ip","port","severity","finding","cve","cwe"
"TLS_session_ticket","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","valid for 64800 seconds only (<daily)","",""
"SSL_sessionID_support","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","yes","",""
"sessionresumption_ticket","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","supported","",""
"sessionresumption_ID","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","not supported","",""
"TLS_timestamp","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","off by 0 seconds from your localtime","",""
"certificate_compression","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","0002/Brotli","",""
"clientAuth","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","none","",""
"cert_numbers","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","2","",""
"cert_signatureAlgorithm <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","OK","SHA256 with RSA","",""
"cert_keySize <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","4330A2D710CD8978131C36483165F1D3","",""
"cert_serialNumberLen <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","DF0FE306B5E65B9EBED95EC2C58E3DB12105E460","",""
"cert_fingerprintSHA256 <hostCert#1>","coop.conseiller-numerique.gouv.fr/104.21.71.120","443","INFO","AFC5CF2B7B14349BEDCBA63A7EE05768C9CDF4A5E5B7E0C9BA4D2F37D944B158","",""
