"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","soliguide.fr/64.227.121.40","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFHjCCBAagAwIBAgISBFe9r10iJnUNPfiHoscLjvtEMA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yMjEwMTkxMTMwMjRaFw0yMzAxMTcxMTMwMjNaMBcxFTATBgNVBAMTDHNvbGlndWlkZS5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAMHPAicmvNJMckRHTWKo4k01KJk+ojW4tNJBIJ2MFmzMBXENZ7c/Q68i6ysd4eFWwV4t65CxUcVMPsIDwSRhZzRz9qJad22THAOR1b+7VwAvdjeuPjGDKiOzjZx6uGtzEElBhucQ5O5IXOjQPK7AsJbvGbysdGJoBwXDvBNTyvK/zD0RKy0ZOGLMsEQzify8Z4IneWt1Z8wb8T6/o7BJdhFryzindM8o9O3NA7d6tLuo9/rZ/ZAiqynVn/2bBnWAMr1ToKkpIlqlpuI6Q8RAOhOfH0PnxsQSR3qIPjBRVrueeKAO7J9agCvJk+swvVG+oCJIb7iWbZ0LMFBlUPis2IMCAwEAAaOCAkcwggJDMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUwpnaIGUIrfv4I9Madrdnz71MxQ4wHwYDVR0jBBgwFoAUFC6zF7dYVsuuUAlA5h+vnYsUwsYwVQYIKwYBBQUHAQEESTBHMCEGCCsGAQUFBzABhhVodHRwOi8vcjMuby5sZW5jci5vcmcwIgYIKwYBBQUHMAKGFmh0dHA6Ly9yMy5pLmxlbmNyLm9yZy8wFwYDVR0RBBAwDoIMc29saWd1aWRlLmZyMEwGA1UdIARFMEMwCAYGZ4EMAQIBMDcGCysGAQQBgt8TAQEBMCgwJgYIKwYBBQUHAgEWGmh0dHA6Ly9jcHMubGV0c2VuY3J5cHQub3JnMIIBBAYKKwYBBAHWeQIEAgSB9QSB8gDwAHYArfe++nz/EMiLnT2cHj4YarRnKV3PsQwkyoWGNOvcgooAAAGD8Dk1XAAABAMARzBFAiB0jHFwD3DQiCfIk2wyQmwL4xV9MTKVOnQh/pBhr0kHqwIhAM2LqVZKBwYPE2l/8tOlY6Kv3KoSVRxX2oanpdA3DywGAHYAejKMVNi3LbYg6jjgUh7phBZwMhOFTTvSK8E6V6NS61IAAAGD8Dk3SwAABAMARzBFAiEA0Znl72fUF8kEq4EOop7lXSWAd4hlB/CQj/OPoyE6nCwCIGYF6d+P+FrfhQVnfxIr51BsjLhFgrOyoO0kb/AQf8X7MA0GCSqGSIb3DQEBCwUAA4IBAQBQ+oAOwNlXxUCRLwv5a1k/wcLE/lg1v8XucQdySlIFFaOCP4w/OTmdd5Kd/dykJNdLuBF4GC/PfO9pg6jb/iBhsldacdiXfH4BfSiLjSeRdHpUn6namnozVELmAoBsN0l6yXWGlanvQCoCEbjq06tlC25slzn0VXnDgl2fE9IlnBjKk0tqIRcbJQMAltFONpbA/iGQaoxXcrmnzvCd/K1+kJGNKx2kK3vQ4+MEEuzJkEl0fEBOAxAgQozbeAmuMBKQCt1BtlRm10LOU7mR5PCHl8jj1OOCCFbD5FiQZfz5sgT8JdX0H6g2d6qr+narIvJbRU0wOpjzFtW0Bee3ILMH\n-----END CERTIFICATE-----","",""
"cert_commonName","soliguide.fr/64.227.121.40","443","OK","soliguide.fr","",""
"cert_commonName_wo_SNI","soliguide.fr/64.227.121.40","443","INFO","api.soliguide.fr","",""
"cert_subjectAltName","soliguide.fr/64.227.121.40","443","INFO","soliguide.fr","",""
"cert_trust","soliguide.fr/64.227.121.40","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","soliguide.fr/64.227.121.40","443","OK","passed.","",""
"cert_certificatePolicies_EV","soliguide.fr/64.227.121.40","443","INFO","no","",""
"cert_expirationStatus","soliguide.fr/64.227.121.40","443","OK","37 >= 30 days","",""
"cert_notBefore","soliguide.fr/64.227.121.40","443","INFO","2022-10-19 11:30","",""
"cert_notAfter","soliguide.fr/64.227.121.40","443","OK","2023-01-17 11:30","",""
"cert_extlifeSpan","soliguide.fr/64.227.121.40","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","soliguide.fr/64.227.121.40","443","INFO","not present","",""
"cert_crlDistributionPoints","soliguide.fr/64.227.121.40","443","INFO","--","",""
"cert_ocspURL","soliguide.fr/64.227.121.40","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","soliguide.fr/64.227.121.40","443","LOW","not offered","",""
"cert_mustStapleExtension","soliguide.fr/64.227.121.40","443","INFO","--","",""
"DNS_CAArecord","soliguide.fr/64.227.121.40","443","LOW","--","",""
"certificate_transparency","soliguide.fr/64.227.121.40","443","OK","yes (certificate extension)","",""
"certs_countServer","soliguide.fr/64.227.121.40","443","INFO","3","",""
"certs_list_ordering_problem","soliguide.fr/64.227.121.40","443","INFO","no","",""
"cert_caIssuers","soliguide.fr/64.227.121.40","443","INFO","R3 (Let's Encrypt from US)","",""
